35.0938 , 21.7031 , 19 , 18.9688 , 17.9375 , 326.75 , 35.0938 , 144 , 106.125 , 21.7031 , -0.785522 , 0.145874 , -1.14136 , 1.47485 , -1.60767 , -0.327332 , -0.785522 , -1.03345 , -0.719971 , 0.145874 , 1126.23 , 1235.09 , 368.144 , 122.563 , 106.366 , 
41.0625 , 34.0625 , 25.75 , 22.9375 , 15.5156 , 169.125 , 41.0625 , 80 , 69.875 , 41.0625 , -0.372253 , -3.67041 , -0.623413 , 2.66455 , 2.53125 , 0.65625 , -0.372253 , 1.84058 , 0.315491 , -0.372253 , 851.984 , 720.125 , 163.351 , 134.387 , 134.387 , 
44.9688 , 18.2344 , 125.625 , 123.187 , 116.063 , 113.438 , 44.9688 , 116.063 , 113.438 , 98.75 , 0.874634 , -0.0637207 , 1.5083 , -0.240784 , 1.02466 , 0.486877 , 0.874634 , 1.02466 , 0.486877 , 0.72229 , 718.828 , 902.875 , 38.48 , 120.964 , 120.964 , 
36.5 , 30.5469 , 19.0312 , 16.9688 , 15.6875 , 289.75 , 36.5 , 131.25 , 83 , 36.5 , -2.24951 , 3.16797 , 0.780151 , -3.63721 , 1.09424 , -0.0378494 , -2.24951 , 1.40723 , -0.477478 , -2.24951 , 1028.39 , 942.062 , 6.30064 , 123.575 , 123.575 , 
40.4375 , 25.3594 , 22.4219 , 20.4531 , 17.3594 , 112.875 , 40.4375 , 76.1875 , 68.75 , 40.4375 , -0.227203 , 0.643066 , 3.87744 , 1.80029 , 2.87256 , 0.349121 , -0.227203 , -0.758911 , -0.198944 , -0.227203 , 562.094 , 572.5 , 1.78947 , 124.404 , 124.404 , 
16.9531 , 318.75 , 249.75 , 160.875 , 111.188 , 92.5625 , 16.9531 , 92.5625 , 89.6875 , 79.9375 , 3.38818 , 1.64722 , 1.50342 , -2.41162 , -1.08862 , 1.00366 , 3.38818 , 1.00366 , 1.03198 , 0.894409 , 1298.61 , 1156.75 , 94.2229 , 132.214 , 132.214 , 
16.4688 , 15.25 , 182.625 , 159.75 , 159 , 141.5 , 16.4688 , 134.125 , 95.25 , 51.875 , 2.70508 , -1.65991 , 0.333069 , 1.06689 , 0.252014 , -2.71094 , 2.70508 , 0.0917053 , 0.621338 , 0.535156 , 1102.88 , 927.75 , 300.943 , 113.083 , 113.083 , 
42.7188 , 20.8281 , 19.0156 , 17.5625 , 15.7031 , 150.25 , 42.7188 , 138.875 , 91.875 , 81.125 , 2.85937 , -2.44287 , 0.357788 , -4.42578 , -3.20117 , 0.312012 , 2.85937 , 1.49097 , 1.2627 , 1.9939 , 986.391 , 1065 , 248.425 , 114.205 , 114.205 , 
40.25 , 22.1094 , 18.8125 , 16.0938 , 15.0781 , 319.25 , 40.25 , 160.125 , 50.4688 , 40.25 , 0.395203 , 2.85791 , -3.16064 , 4.61816 , -3.28369 , -0.697021 , 0.395203 , 1.26807 , -1.41089 , 0.395203 , 1749 , 1140.19 , 274.528 , 113.634 , 113.634 , 
42.8438 , 33.8125 , 31.0781 , 143 , 126.438 , 97.125 , 42.8438 , 97.125 , 84.625 , 33.8125 , -1.06177 , -0.862061 , -2.22656 , -0.294189 , 0.327637 , -2.18262 , -1.06177 , -2.18262 , -1.48828 , -0.862061 , 717.672 , 746.156 , 530.488 , 109.064 , 109.064 , 
49.6562 , 44.875 , 36.25 , 142.875 , 141 , 120 , 49.6562 , 141 , 120 , 36.25 , 1.00415 , 1.27124 , 0.207458 , 1.9165 , 0.997681 , 1.63452 , 1.00415 , 0.997681 , 1.63452 , 0.207458 , 672.781 , 880.25 , 56.4444 , 130.662 , 130.662 , 
43.625 , 33.5938 , 19.1719 , 16.125 , 320.75 , 161.75 , 43.625 , 161.75 , 106.438 , 68.375 , -0.437439 , 0.387268 , 0.0157204 , -4.09668 , 0.0385895 , -0.151917 , -0.437439 , -0.151917 , -0.0594635 , 0.663086 , 1145.7 , 1427.12 , 1320.28 , 151.043 , 151.043 , 
48.7187 , 46.9375 , 38.2812 , 28.375 , 176.5 , 100.312 , 48.7187 , 100.312 , 70.6875 , 38.2812 , -0.667236 , -0.525269 , 1.62256 , 1.29395 , 0.503906 , 0.0423355 , -0.667236 , 0.0423355 , 0.976074 , 1.62256 , 767.938 , 828.312 , 1441.87 , 98.4998 , 98.4998 , 
30.5313 , 29.3906 , 25.7188 , 19.1094 , 18.4062 , 197.875 , 30.5313 , 54.5938 , 30.5313 , 113.875 , 0.0417175 , 2.05811 , 2.84814 , -1.63403 , 2.2915 , -0.563965 , 0.0417175 , 0.266296 , 0.0417175 , 0.591187 , 748.094 , 398 , 1.72409 , 126.278 , 126.278 , 
48.3438 , 41.4688 , 20.4531 , 15.7969 , 576.5 , 412.5 , 48.3438 , 117.375 , 109.5 , 412.5 , 0.471069 , 0.783936 , 0.779175 , 0.905884 , 1.34351 , 0.866089 , 0.471069 , 1.60669 , -0.0302162 , 0.866089 , 1467.81 , 1278.75 , 7601.19 , 127.687 , 212.503 , 
36.6562 , 31.2812 , 23.3125 , 20.1875 , 18.6562 , 280.75 , 36.6562 , 64.25 , 36.6562 , 20.1875 , -0.359924 , 1.85132 , 0.204895 , 1.71362 , 0.381775 , 1.25171 , -0.359924 , 1.09985 , -0.359924 , 1.71362 , 917.844 , 803.688 , 16.0254 , 122.519 , 122.519 , 
43.5625 , 33.5625 , 31.2813 , 25.4844 , 20.5781 , 87.875 , 43.5625 , 87 , 76 , 74.375 , -0.6875 , 0.907715 , -2.35986 , 0.189606 , -0.759888 , -1.25342 , -0.6875 , -0.686768 , 0.189636 , -1.0127 , 634.031 , 793.75 , 114.656 , 132.922 , 132.922 , 
40.9688 , 22.1719 , 20.4219 , 17.0469 , 15.9766 , 225 , 40.9688 , 109.625 , 72.8125 , 67.125 , -0.745728 , 2.25049 , -2.4248 , -4.14941 , -4.1748 , 1.00171 , -0.745728 , 0.727783 , -0.475769 , -0.0988312 , 947.898 , 1083.25 , 31.5334 , 129.321 , 129.321 , 
45.1875 , 45 , 22.8906 , 15.3984 , 175.5 , 140.75 , 45.1875 , 140.75 , 68.5625 , 45 , 2.06299 , 1.40283 , -0.37915 , -1.74658 , 0.371338 , 1.10596 , 2.06299 , 1.10596 , 0.438477 , 1.40283 , 835.352 , 859.625 , 4.05447 , 126.774 , 126.774 , 
45.0938 , 39.9062 , 29.3438 , 15.9375 , 147.625 , 127 , 45.0938 , 127 , 84.9375 , 80.4375 , 0.309082 , -0.607422 , 0.837036 , -3.68311 , 1.35645 , 1.47095 , 0.309082 , 1.47095 , 0.627441 , 1.073 , 695.469 , 880 , 916.561 , 103.943 , 103.943 , 
26 , 24.0937 , 289.75 , 212.625 , 161.625 , 75.3125 , 26 , 212.625 , 161.625 , 75.3125 , -1.72095 , -2.97461 , 0.806763 , -1.00464 , -0.333069 , -1.18896 , -1.72095 , -1.00464 , -0.333069 , -1.18896 , 970.875 , 1530.62 , 37.8069 , 121.002 , 121.002 , 
49 , 47.6875 , 46.1563 , 44.25 , 43.5625 , 40.125 , 49 , 68.4375 , 49 , 40.125 , -1.47217 , -0.0878448 , -1.48901 , 2.61523 , -2.06934 , -2.44482 , -1.47217 , -2.75146 , -1.47217 , -2.44482 , 620.656 , 666.781 , 251.449 , 136.563 , 136.563 , 
48.7188 , 46.7812 , 29.8906 , 19.3281 , 498.75 , 289 , 48.7188 , 289 , 116.188 , 46.7812 , -4.05078 , 0.159637 , -1.88721 , 2.90723 , -0.225464 , -1.6062 , -4.05078 , -1.6062 , 0.710327 , 0.159637 , 1760.62 , 1901.44 , 1326.1 , 99.6002 , 99.6002 , 
44 , 32.625 , 18.3594 , 318.25 , 211.375 , 192.125 , 44 , 192.125 , 85.75 , 318.25 , 0.786011 , 0.730469 , 1.01685 , 0.732666 , 0.139709 , 0.0960693 , 0.786011 , 0.0960693 , 0.454041 , 0.732666 , 1234.98 , 1192.25 , 1195.95 , 107.438 , 95.7681 , 
31.4219 , 24.9219 , 163 , 94.375 , 89.3125 , 88.1875 , 31.4219 , 94.375 , 63.1875 , 31.4219 , -0.926392 , -0.246063 , -1.07812 , -1.8374 , -1.03857 , -1.42285 , -0.926392 , -1.8374 , -0.999268 , -0.926392 , 903.688 , 703.969 , 101.913 , 118.212 , 118.212 , 
26.9531 , 21.0156 , 17.9688 , 15.5234 , 493.25 , 358.75 , 26.9531 , 130.625 , 59.3125 , 26.9531 , -0.695068 , -2.8374 , -0.0497665 , -0.618408 , 1.33447 , -0.175873 , -0.695068 , 0.461182 , -0.619019 , -0.695068 , 1589.4 , 884.281 , 88.2813 , 118.706 , 118.706 , 
30.7656 , 28.4531 , 16.6406 , 318 , 292.75 , 110.25 , 30.7656 , 292.75 , 110.25 , 98.6875 , 1.77979 , 0.56543 , -1.72534 , -0.168274 , -0.127899 , 0.94104 , 1.77979 , -0.127899 , 0.94104 , -0.382324 , 1068.89 , 1804.28 , 13.9608 , 122.708 , 122.708 , 
45.25 , 21.9062 , 20.9531 , 20.3438 , 180.25 , 161.125 , 45.25 , 109.563 , 101.625 , 63.0625 , -1.86035 , -1.18921 , 2.74023 , 2.63721 , -1.43408 , -1.63403 , -1.86035 , -1.08423 , -0.437622 , -1.59595 , 869.078 , 1052.69 , 10.7769 , 127.671 , 127.671 , 
26.4688 , 25.3594 , 20.375 , 15.375 , 438.75 , 189.75 , 26.4688 , 156.25 , 105.25 , 100.5 , 1.73267 , -1.21484 , -0.132294 , 1.19214 , 1.18604 , -0.190338 , 1.73267 , -0.798828 , 1.65625 , 0.994873 , 1174.77 , 1825.62 , 759.882 , 144.842 , 144.842 , 
45.3438 , 43 , 27.0469 , 26.0312 , 18.7656 , 171.75 , 45.3438 , 111.312 , 45.3438 , 27.0469 , 0.174164 , 0.118927 , 0.344055 , 1.05542 , 1.71558 , -0.359924 , 0.174164 , -0.59729 , 0.174164 , 0.344055 , 615.75 , 710.906 , 69.7736 , 131.257 , 131.257 , 
24.0469 , 22.4062 , 21.2812 , 16.2969 , 171.125 , 167.625 , 24.0469 , 167.625 , 76.875 , 54.8125 , 2.32227 , -1.71948 , -2.79199 , -0.545776 , 0.807007 , 1.21606 , 2.32227 , 1.21606 , 0.156586 , -1.52319 , 797.094 , 988.969 , 8.60554 , 123.276 , 123.276 , 
19.75 , 19 , 18.0625 , 295.5 , 161 , 147.875 , 19.75 , 161 , 104.5 , 97.5 , 0.819702 , -0.0812988 , 3.17236 , 0.486084 , 0.436523 , 0.71228 , 0.819702 , 0.436523 , -0.0516281 , 0.541748 , 1201.56 , 1317 , 361.637 , 111.903 , 111.903 , 
41.7188 , 25.6406 , 24.9375 , 20.2969 , 376.25 , 247.375 , 41.7188 , 217.375 , 130.875 , 376.25 , -0.692993 , 0.668945 , -1.89819 , 2.5249 , -0.141296 , -0.187866 , -0.692993 , -0.703979 , -0.103104 , -0.141296 , 1521.16 , 1449 , 2619.28 , 161.539 , 161.539 , 
38.6875 , 28.7187 , 26.4844 , 22.7344 , 21.5625 , 107.375 , 38.6875 , 22.7344 , 38.6875 , 22.7344 , -2.42529 , -3.04492 , 3.26416 , -1.7439 , 2.75732 , 0.267761 , -2.42529 , -1.7439 , -2.42529 , -1.7439 , 575.875 , 122.844 , 8169.89 , 61.4364 , 61.4364 , 
43.4062 , 23.0938 , 19.6875 , 17.3125 , 160.25 , 146.125 , 43.4062 , 144.375 , 138.875 , 65.0625 , -1.15161 , -0.450012 , 2.41211 , -2.75732 , 0.369751 , -0.203308 , -1.15161 , -1.08423 , 0.332642 , 0.987671 , 1021.22 , 1103.94 , 4.39791 , 126.833 , 126.833 , 
45.8438 , 45.2812 , 39.8125 , 28.9062 , 277 , 231.125 , 45.8438 , 231.125 , 39.8125 , 277 , 1.58618 , 2.34375 , 1.88867 , 3.73828 , 1.70361 , 1.41772 , 1.58618 , 1.41772 , 1.88867 , 1.70361 , 850.719 , 1095.88 , 261.445 , 136.783 , 136.783 , 
23.6875 , 21.1562 , 17.2031 , 111.25 , 88.5 , 80.5625 , 23.6875 , 61.7187 , 60.9687 , 60.7188 , -0.710693 , -2.2832 , 0.468445 , -1.07178 , -0.0641785 , 0.878906 , -0.710693 , 0.81543 , 0.804321 , 1.81396 , 663.766 , 543.812 , 421.67 , 139.87 , 139.87 , 
32.9062 , 27.1719 , 26.0156 , 22.9531 , 16.4062 , 128.25 , 32.9062 , 83.5625 , 68.4375 , 32.9062 , -1.521 , 1.32812 , -0.557861 , -2.50293 , -1.63013 , -0.684814 , -1.521 , -0.696899 , -0.488647 , -1.521 , 605.766 , 586.812 , 672.472 , 143.687 , 143.687 , 
37.9062 , 28.6094 , 16.625 , 16.0781 , 16.0781 , 197.5 , 37.9062 , 129.25 , 104.688 , 99.5625 , -1.44946 , 0.743652 , -4.05664 , -2.10645 , -3.47021 , -1.13184 , -1.44946 , 0.666504 , -0.424866 , -0.461853 , 942.359 , 1019.06 , 170.361 , 134.579 , 134.579 , 
23.4375 , 21.8125 , 16.2812 , 137.25 , 134 , 121.313 , 23.4375 , 110.875 , 93.1875 , 63 , 1.32593 , 2.7168 , 0.705933 , 2.07227 , 1.84619 , 1.90967 , 1.32593 , 1.08008 , 0.906372 , 1.55908 , 721.156 , 802.125 , 1493.09 , 152.673 , 152.673 , 
31.5781 , 23.2031 , 20.7031 , 19.5469 , 154 , 109.5 , 31.5781 , 109.5 , 154 , 109.5 , 3.34375 , 1.54419 , 4.39551 , 2.10742 , 1.89868 , 1.08008 , 3.34375 , 1.08008 , 1.89868 , 1.08008 , 770.469 , 527 , 17440.5 , 39.7187 , 24.8125 , 
27.3125 , 16.0156 , 457.75 , 175.875 , 136.125 , 100.938 , 27.3125 , 175.875 , 100.938 , 457.75 , 2.69336 , -1.33594 , -0.688232 , -0.560913 , 0.692627 , -0.305786 , 2.69336 , -0.560913 , -0.305786 , -0.688232 , 1033.14 , 1469.12 , 1529.55 , 153.005 , 153.005 , 
31.9219 , 29.5938 , 22.7812 , 22.4375 , 173.75 , 153.25 , 31.9219 , 31.9219 , 22.7812 , 22.4375 , 2.30176 , 2.26904 , 1.44897 , 1.89136 , 1.62817 , 1.32202 , 2.30176 , 2.30176 , 1.44897 , 1.89136 , 829.734 , 460.781 , 1429.7 , 98.6134 , 98.6134 , 
36.25 , 17.75 , 16.2656 , 392.75 , 283.25 , 183.375 , 36.25 , 98 , 67.1875 , 36.25 , -0.233948 , -0.713989 , 0.0933533 , 0.511108 , -0.888672 , -0.599609 , -0.233948 , -0.0687408 , -0.00318241 , -0.233948 , 1239.77 , 1220.91 , 1144.55 , 101.428 , 101.428 , 
40.25 , 19.7188 , 17.0625 , 146.375 , 111.812 , 110.562 , 40.25 , 110.562 , 91.3125 , 17.0625 , -1.66382 , -1.79614 , -2.49219 , -1.55249 , -1.13477 , 0.268982 , -1.66382 , 0.268982 , -1.19409 , -2.49219 , 678.969 , 730.625 , 33.6771 , 129.453 , 129.453 , 
38.75 , 19.9844 , 19.7344 , 18.1562 , 17.375 , 173.5 , 38.75 , 77.75 , 66.5625 , 38.75 , 0.545654 , 4.58984 , 1.93286 , -1.70874 , -0.439636 , 0.698975 , 0.545654 , 0.0769196 , 0.222473 , 0.545654 , 913.156 , 647.875 , 412.285 , 110.992 , 110.992 , 
30.2969 , 17.75 , 396.5 , 228 , 113.375 , 108.75 , 30.2969 , 113.375 , 108.75 , 62.2188 , -2.64941 , 2.51025 , 1.36548 , 1.54639 , 0.276611 , 1.00269 , -2.64941 , 0.276611 , 1.00269 , 0.205688 , 1328.17 , 1024.69 , 305.076 , 137.701 , 137.701 , 
33.0625 , 21.8906 , 17.2344 , 16.9062 , 175.125 , 134.375 , 33.0625 , 134.375 , 83.1875 , 21.8906 , -1.47412 , -0.864868 , 3.26074 , -1.53101 , -1.54126 , -0.205353 , -1.47412 , -0.205353 , -0.779541 , -0.864868 , 631.906 , 829.156 , 156.409 , 116.507 , 116.507 , 
35.7812 , 32.5312 , 18.6406 , 191.875 , 145.375 , 132.25 , 35.7812 , 79.625 , 66.9375 , 132.25 , 0.32666 , 0.839355 , 2.13184 , 0.0906525 , -0.0355911 , 0.554932 , 0.32666 , 1.37354 , -1.27124 , 0.554932 , 1007.08 , 557.625 , 1111.31 , 101.778 , 101.778 , 
25.9844 , 23.6875 , 223.375 , 219.125 , 161.5 , 146.75 , 25.9844 , 219.125 , 146.75 , 58.375 , 1.0249 , -1.0415 , 0.130646 , 0.163483 , 0.272949 , -0.403198 , 1.0249 , 0.163483 , -0.403198 , 1.31738 , 1110.42 , 1394.59 , 129.684 , 133.402 , 133.402 , 
47.75 , 45.7812 , 43.0938 , 16.625 , 215.75 , 139.625 , 47.75 , 139.625 , 111.063 , 70 , -1.42407 , -0.429138 , 0.484131 , 1.34668 , -0.412781 , -0.211914 , -1.42407 , -0.211914 , 0.358582 , 1.03516 , 859.312 , 1159.06 , 0.139526 , 125.614 , 125.614 , 
46.0938 , 22.4531 , 17.5938 , 15.4766 , 227.125 , 167.75 , 46.0938 , 126.062 , 155.25 , 126.062 , -2.78369 , -3.19043 , 2.64795 , 2.3999 , -1.63232 , 0.579468 , -2.78369 , -0.713989 , -1.26758 , -0.713989 , 1157.15 , 562.625 , 280.008 , 113.518 , 113.518 , 
44.8125 , 36.4062 , 23.2188 , 21.8125 , 121.812 , 93.875 , 44.8125 , 89.6875 , 36.4062 , 93.875 , 0.181763 , 1.1958 , 0.947144 , 2.85938 , -0.918457 , 0.845581 , 0.181763 , -0.67627 , 1.1958 , 0.845581 , 568.281 , 439.938 , 228.876 , 136.048 , 136.048 , 
47.8125 , 30.9063 , 26.1719 , 19.3281 , 17.9375 , 99.0625 , 47.8125 , 96.375 , 56.75 , 50.4062 , -0.892578 , 0.442261 , -2.04395 , -1.07983 , -1.02173 , -1.37158 , -0.892578 , -0.437805 , -0.0216827 , -1.62012 , 597.031 , 667 , 80.8211 , 131.707 , 131.707 , 
49.3125 , 48.4062 , 40.5625 , 37.875 , 15.0234 , 275.75 , 49.3125 , 132.25 , 49.3125 , 48.4062 , 1.96045 , 2.07813 , 2.07178 , 3.45898 , -1.7229 , 1.16431 , 1.96045 , 2.18213 , 1.96045 , 2.07813 , 1049.3 , 1011.44 , 13.8675 , 122.717 , 122.717 , 
46.0938 , 44.8125 , 32.4688 , 29.9531 , 131.5 , 98 , 46.0938 , 65.0625 , 63 , 54.25 , 0.213593 , -0.588745 , 3.07715 , 2.17432 , -0.0264626 , 0.356506 , 0.213593 , 0.672729 , 0.850464 , 1.89087 , 785.953 , 669.594 , 70.1497 , 131.272 , 131.272 , 
37.4062 , 29.25 , 19.3438 , 15.8594 , 120.438 , 92.4375 , 37.4062 , 37.4062 , 75.375 , 37.4062 , -0.658691 , -1.42871 , -1.45166 , -0.482544 , -0.766968 , -0.260864 , -0.658691 , -0.658691 , -0.191467 , -0.658691 , 524.234 , 225.562 , 1598.62 , 97.0779 , 97.0779 , 
49.6562 , 29.2031 , 125.125 , 84.0625 , 71.375 , 70.3125 , 49.6562 , 71.375 , 58.0938 , 29.2031 , -0.224091 , -1.53564 , -0.799072 , -0.733765 , -0.665894 , -1.72681 , -0.224091 , -0.665894 , -2.28564 , -1.53564 , 606.172 , 567.594 , 2.91089 , 126.556 , 126.556 , 
39.9062 , 35.5625 , 32.4062 , 31.6094 , 15.8984 , 216.875 , 39.9062 , 58.9687 , 32.4062 , 31.6094 , -1.53247 , -1.40894 , -1.2002 , 0.0636444 , 2.83936 , -1.09009 , -1.53247 , 0.0823212 , -1.2002 , 0.0636444 , 627.352 , 679.719 , 2806.25 , 162.808 , 162.808 , 
44.25 , 43.3438 , 42.625 , 18.6406 , 16.6406 , 129.625 , 44.25 , 62.4062 , 129.125 , 62.4062 , -1.51343 , -1.93311 , -1.82495 , -2.76025 , -1.41113 , -2.10498 , -1.51343 , -1.59424 , -1.06372 , -1.59424 , 608 , 383.062 , 7131.66 , 65.6354 , 65.6354 , 
42.8438 , 30.9844 , 16.1875 , 15.3203 , 248.875 , 151.5 , 42.8438 , 93.8125 , 42.8438 , 248.875 , 1.13574 , 0.578735 , 2.3291 , -0.674316 , 0.72229 , 0.473633 , 1.13574 , 0.267456 , 1.13574 , 0.72229 , 966.742 , 771.062 , 1644.71 , 96.6732 , 96.6732 , 
35.1562 , 29.0625 , 16.625 , 120.062 , 117.5 , 110.625 , 35.1562 , 117.5 , 79.0625 , 75.1875 , -2.27295 , 2.67041 , -2.75488 , -1.28711 , -0.250244 , -0.493713 , -2.27295 , -0.250244 , -0.0120544 , -2.08057 , 811.844 , 783.625 , 2210.23 , 92.1067 , 92.1067 , 
36.4062 , 28.125 , 19.0938 , 15.8203 , 141.625 , 139 , 36.4062 , 134.75 , 127.812 , 28.125 , -0.917725 , -0.216675 , 1.21338 , -0.899292 , -1.46948 , 1.06909 , -0.917725 , -0.2211 , -1.42407 , -0.216675 , 798.82 , 864.625 , 9.06075 , 123.222 , 123.222 , 
41.5625 , 24.6094 , 23.25 , 331.75 , 277 , 153.125 , 41.5625 , 277 , 153.125 , 127.938 , 0.404846 , -1.13208 , 0.0555344 , -0.203186 , -0.266479 , -0.419983 , 0.404846 , -0.266479 , -0.419983 , 0.410522 , 1152.36 , 2009.25 , 123.803 , 133.218 , 133.218 , 
46.4688 , 23.8906 , 19.9531 , 19.6094 , 16.6562 , 240.875 , 46.4688 , 143.5 , 90.5625 , 19.9531 , -0.430786 , -2.63818 , 0.569458 , -1.6499 , 4.07617 , 0.501831 , -0.430786 , -0.156311 , 0.941162 , 0.569458 , 1024.08 , 850.281 , 2438.43 , 90.4327 , 90.4327 , 
37.0938 , 27.1875 , 23.5469 , 188.75 , 93.9375 , 82.375 , 37.0938 , 60.9375 , 82.375 , 60.9375 , 2.6626 , 0.0434875 , 0.612793 , 0.610596 , 1.93481 , 1.67261 , 2.6626 , -0.169983 , 1.67261 , -0.169983 , 692.891 , 286.625 , 1929.76 , 156.412 , 156.412 , 
42.2188 , 32.0312 , 20.3906 , 15.6953 , 15.0859 , 183.125 , 42.2188 , 165.5 , 124.438 , 50.875 , -0.0702667 , -0.914429 , -2.36475 , 2.72168 , 2.63623 , -0.791504 , -0.0702667 , -0.903564 , -0.688354 , -0.429321 , 718.609 , 1088.66 , 318.716 , 137.974 , 137.974 , 
38.5938 , 32.7812 , 23.2031 , 200.25 , 135.375 , 130 , 38.5938 , 59.4062 , 135.375 , 59.4062 , 0.950439 , -0.743774 , 1.73291 , 1.18433 , 1.04248 , 1.76123 , 0.950439 , 2.22803 , 1.04248 , 2.22803 , 672.703 , 389.562 , 5982.89 , 180.044 , 180.044 , 
34.75 , 21.0469 , 18.1094 , 16.375 , 363 , 138.5 , 34.75 , 115.25 , 78.875 , 75.875 , -2.05713 , -2.5791 , -4.22168 , -2.06445 , -1.68457 , -2.01123 , -2.05713 , -1.08789 , -1.40161 , -2.30615 , 861.781 , 1266 , 352.189 , 112.08 , 112.08 , 
47.4688 , 30.3125 , 17.4688 , 15.4453 , 15.0938 , 255.625 , 47.4688 , 143.875 , 58.4375 , 52.5625 , -0.519409 , -1.3103 , -0.162842 , 3.73047 , 1.68945 , -0.680786 , -0.519409 , 0.577637 , -0.0245934 , 0.955688 , 810.477 , 1021 , 1511.99 , 105.562 , 91.8769 , 
41.8125 , 29.5781 , 28.7344 , 17.2812 , 16.75 , 209.625 , 41.8125 , 112.938 , 108.938 , 41.8125 , 0.407654 , -0.141449 , -0.737183 , 0.0998383 , -2.3252 , 0.456787 , 0.407654 , 0.768677 , -1.40747 , 0.407654 , 996.031 , 981.188 , 32.9465 , 121.291 , 121.291 , 
27.5938 , 23 , 21.0625 , 19.4375 , 18.6875 , 442 , 27.5938 , 267.25 , 175 , 168.25 , 0.989868 , 0.474548 , -1.8667 , 1.10181 , 0.364319 , -0.251221 , 0.989868 , -0.107376 , -1.08008 , 1.7959 , 1751.28 , 1811.5 , 244.179 , 136.399 , 136.399 , 
32.75 , 24.0625 , 21.7031 , 19.6562 , 17.9062 , 102.562 , 32.75 , 74.5625 , 19.6562 , 89.5625 , -0.679688 , 0.269897 , -2.0918 , -1.27954 , -3.65137 , -1.96826 , -0.679688 , -1.5603 , -1.27954 , -2.4082 , 638.828 , 367.562 , 6013.68 , 180.185 , 180.185 , 
